X,Y,fid,id,left,top,right,bottom,row_index,col_index,ELEV_1
200922.790326637,5026761.41821422,1279,1279,200672.790326637,5027011.41821422,201172.790326637,5026511.41821422,24,38,170.360000610352
200922.790326637,5026261.41821422,1280,1280,200672.790326637,5026511.41821422,201172.790326637,5026011.41821422,25,38,166.580001831055
200922.790326637,5025761.41821422,1281,1281,200672.790326637,5026011.41821422,201172.790326637,5025511.41821422,26,38,156.259994506836
200922.790326637,5025261.41821422,1282,1282,200672.790326637,5025511.41821422,201172.790326637,5025011.41821422,27,38,156.039993286133
200922.790326637,5024761.41821422,1283,1283,200672.790326637,5025011.41821422,201172.790326637,5024511.41821422,28,38,210.5
200922.790326637,5024261.41821422,1284,1284,200672.790326637,5024511.41821422,201172.790326637,5024011.41821422,29,38,178.089996337891
200922.790326637,5023761.41821422,1285,1285,200672.790326637,5024011.41821422,201172.790326637,5023511.41821422,30,38,171.690002441406
200922.790326637,5023261.41821422,1286,1286,200672.790326637,5023511.41821422,201172.790326637,5023011.41821422,31,38,191.06999206543
200922.790326637,5022761.41821422,1287,1287,200672.790326637,5023011.41821422,201172.790326637,5022511.41821422,32,38,199
201422.790326637,5038761.41821422,1288,1288,201172.790326637,5039011.41821422,201672.790326637,5038511.41821422,0,39,252.610000610352
201422.790326637,5038261.41821422,1289,1289,201172.790326637,5038511.41821422,201672.790326637,5038011.41821422,1,39,247.199996948242
201422.790326637,5037761.41821422,1290,1290,201172.790326637,5038011.41821422,201672.790326637,5037511.41821422,2,39,242.860000610352
201422.790326637,5037261.41821422,1291,1291,201172.790326637,5037511.41821422,201672.790326637,5037011.41821422,3,39,239.369995117188
201422.790326637,5036761.41821422,1292,1292,201172.790326637,5037011.41821422,201672.790326637,5036511.41821422,4,39,228.899993896484
201422.790326637,5036261.41821422,1293,1293,201172.790326637,5036511.41821422,201672.790326637,5036011.41821422,5,39,218.269989013672
201422.790326637,5035761.41821422,1294,1294,201172.790326637,5036011.41821422,201672.790326637,5035511.41821422,6,39,211.149993896484
201422.790326637,5035261.41821422,1295,1295,201172.790326637,5035511.41821422,201672.790326637,5035011.41821422,7,39,183.629989624023
201422.790326637,5034761.41821422,1296,1296,201172.790326637,5035011.41821422,201672.790326637,5034511.41821422,8,39,231.869995117188
201422.790326637,5034261.41821422,1297,1297,201172.790326637,5034511.41821422,201672.790326637,5034011.41821422,9,39,265.040008544922
201422.790326637,5033761.41821422,1298,1298,201172.790326637,5034011.41821422,201672.790326637,5033511.41821422,10,39,294.720001220703
201422.790326637,5033261.41821422,1299,1299,201172.790326637,5033511.41821422,201672.790326637,5033011.41821422,11,39,273.239990234375
201422.790326637,5032761.41821422,1300,1300,201172.790326637,5033011.41821422,201672.790326637,5032511.41821422,12,39,280.570007324219
201422.790326637,5032261.41821422,1301,1301,201172.790326637,5032511.41821422,201672.790326637,5032011.41821422,13,39,294.299987792969
201422.790326637,5031761.41821422,1302,1302,201172.790326637,5032011.41821422,201672.790326637,5031511.41821422,14,39,279.529998779297
201422.790326637,5031261.41821422,1303,1303,201172.790326637,5031511.41821422,201672.790326637,5031011.41821422,15,39,293.169982910156
201422.790326637,5030761.41821422,1304,1304,201172.790326637,5031011.41821422,201672.790326637,5030511.41821422,16,39,292.199981689453
201422.790326637,5030261.41821422,1305,1305,201172.790326637,5030511.41821422,201672.790326637,5030011.41821422,17,39,282.699981689453
201422.790326637,5029761.41821422,1306,1306,201172.790326637,5030011.41821422,201672.790326637,5029511.41821422,18,39,262.75
201422.790326637,5029261.41821422,1307,1307,201172.790326637,5029511.41821422,201672.790326637,5029011.41821422,19,39,238.479995727539
201422.790326637,5028761.41821422,1308,1308,201172.790326637,5029011.41821422,201672.790326637,5028511.41821422,20,39,219.779998779297
201422.790326637,5028261.41821422,1309,1309,201172.790326637,5028511.41821422,201672.790326637,5028011.41821422,21,39,191.869995117188
201422.790326637,5027761.41821422,1310,1310,201172.790326637,5028011.41821422,201672.790326637,5027511.41821422,22,39,166.789993286133
201422.790326637,5027261.41821422,1311,1311,201172.790326637,5027511.41821422,201672.790326637,5027011.41821422,23,39,145.699996948242
201422.790326637,5026761.41821422,1312,1312,201172.790326637,5027011.41821422,201672.790326637,5026511.41821422,24,39,186.90998840332
201422.790326637,5026261.41821422,1313,1313,201172.790326637,5026511.41821422,201672.790326637,5026011.41821422,25,39,180.459991455078
201422.790326637,5025761.41821422,1314,1314,201172.790326637,5026011.41821422,201672.790326637,5025511.41821422,26,39,163.330001831055
201422.790326637,5025261.41821422,1315,1315,201172.790326637,5025511.41821422,201672.790326637,5025011.41821422,27,39,155.81999206543
201422.790326637,5024761.41821422,1316,1316,201172.790326637,5025011.41821422,201672.790326637,5024511.41821422,28,39,167.229995727539
201422.790326637,5024261.41821422,1317,1317,201172.790326637,5024511.41821422,201672.790326637,5024011.41821422,29,39,196
201422.790326637,5023761.41821422,1318,1318,201172.790326637,5024011.41821422,201672.790326637,5023511.41821422,30,39,199.759994506836
201422.790326637,5023261.41821422,1319,1319,201172.790326637,5023511.41821422,201672.790326637,5023011.41821422,31,39,211.470001220703
201422.790326637,5022761.41821422,1320,1320,201172.790326637,5023011.41821422,201672.790326637,5022511.41821422,32,39,209.610000610352
201922.790326637,5038761.41821422,1321,1321,201672.790326637,5039011.41821422,202172.790326637,5038511.41821422,0,40,247.360000610352
201922.790326637,5038261.41821422,1322,1322,201672.790326637,5038511.41821422,202172.790326637,5038011.41821422,1,40,236.5
201922.790326637,5037761.41821422,1323,1323,201672.790326637,5038011.41821422,202172.790326637,5037511.41821422,2,40,227.059997558594
201922.790326637,5037261.41821422,1324,1324,201672.790326637,5037511.41821422,202172.790326637,5037011.41821422,3,40,222.889999389648
201922.790326637,5036761.41821422,1325,1325,201672.790326637,5037011.41821422,202172.790326637,5036511.41821422,4,40,210.709991455078
201922.790326637,5036261.41821422,1326,1326,201672.790326637,5036511.41821422,202172.790326637,5036011.41821422,5,40,239.449996948242
201922.790326637,5035761.41821422,1327,1327,201672.790326637,5036011.41821422,202172.790326637,5035511.41821422,6,40,217.029998779297
201922.790326637,5035261.41821422,1328,1328,201672.790326637,5035511.41821422,202172.790326637,5035011.41821422,7,40,183.589996337891
201922.790326637,5034761.41821422,1329,1329,201672.790326637,5035011.41821422,202172.790326637,5034511.41821422,8,40,216.479995727539
201922.790326637,5034261.41821422,1330,1330,201672.790326637,5034511.41821422,202172.790326637,5034011.41821422,9,40,263.359985351562
201922.790326637,5033761.41821422,1331,1331,201672.790326637,5034011.41821422,202172.790326637,5033511.41821422,10,40,261.97998046875
201922.790326637,5033261.41821422,1332,1332,201672.790326637,5033511.41821422,202172.790326637,5033011.41821422,11,40,279.720001220703
201922.790326637,5032761.41821422,1333,1333,201672.790326637,5033011.41821422,202172.790326637,5032511.41821422,12,40,308.179992675781
201922.790326637,5032261.41821422,1334,1334,201672.790326637,5032511.41821422,202172.790326637,5032011.41821422,13,40,297.259979248047
201922.790326637,5031761.41821422,1335,1335,201672.790326637,5032011.41821422,202172.790326637,5031511.41821422,14,40,306.019989013672
201922.790326637,5031261.41821422,1336,1336,201672.790326637,5031511.41821422,202172.790326637,5031011.41821422,15,40,293.149993896484
201922.790326637,5030761.41821422,1337,1337,201672.790326637,5031011.41821422,202172.790326637,5030511.41821422,16,40,292.359985351562
201922.790326637,5030261.41821422,1338,1338,201672.790326637,5030511.41821422,202172.790326637,5030011.41821422,17,40,263.009979248047
201922.790326637,5029761.41821422,1339,1339,201672.790326637,5030011.41821422,202172.790326637,5029511.41821422,18,40,232.209991455078
201922.790326637,5029261.41821422,1340,1340,201672.790326637,5029511.41821422,202172.790326637,5029011.41821422,19,40,213.149993896484
201922.790326637,5028761.41821422,1341,1341,201672.790326637,5029011.41821422,202172.790326637,5028511.41821422,20,40,150.559997558594
201922.790326637,5028261.41821422,1342,1342,201672.790326637,5028511.41821422,202172.790326637,5028011.41821422,21,40,150.940002441406
201922.790326637,5027761.41821422,1343,1343,201672.790326637,5028011.41821422,202172.790326637,5027511.41821422,22,40,165.660003662109
201922.790326637,5027261.41821422,1344,1344,201672.790326637,5027511.41821422,202172.790326637,5027011.41821422,23,40,172.690002441406
201922.790326637,5026761.41821422,1345,1345,201672.790326637,5027011.41821422,202172.790326637,5026511.41821422,24,40,193.81999206543
201922.790326637,5026261.41821422,1346,1346,201672.790326637,5026511.41821422,202172.790326637,5026011.41821422,25,40,199.779998779297
201922.790326637,5025761.41821422,1347,1347,201672.790326637,5026011.41821422,202172.790326637,5025511.41821422,26,40,189.65998840332
201922.790326637,5025261.41821422,1348,1348,201672.790326637,5025511.41821422,202172.790326637,5025011.41821422,27,40,198.379989624023
201922.790326637,5024761.41821422,1349,1349,201672.790326637,5025011.41821422,202172.790326637,5024511.41821422,28,40,204.509994506836
201922.790326637,5024261.41821422,1350,1350,201672.790326637,5024511.41821422,202172.790326637,5024011.41821422,29,40,189.539993286133
201922.790326637,5023761.41821422,1351,1351,201672.790326637,5024011.41821422,202172.790326637,5023511.41821422,30,40,220.879989624023
201922.790326637,5023261.41821422,1352,1352,201672.790326637,5023511.41821422,202172.790326637,5023011.41821422,31,40,220.889999389648
201922.790326637,5022761.41821422,1353,1353,201672.790326637,5023011.41821422,202172.790326637,5022511.41821422,32,40,225.899993896484
202422.790326637,5038761.41821422,1354,1354,202172.790326637,5039011.41821422,202672.790326637,5038511.41821422,0,41,247.449996948242
202422.790326637,5038261.41821422,1355,1355,202172.790326637,5038511.41821422,202672.790326637,5038011.41821422,1,41,246.269989013672
202422.790326637,5037761.41821422,1356,1356,202172.790326637,5038011.41821422,202672.790326637,5037511.41821422,2,41,239.279998779297
202422.790326637,5037261.41821422,1357,1357,202172.790326637,5037511.41821422,202672.790326637,5037011.41821422,3,41,222.809997558594
202422.790326637,5036761.41821422,1358,1358,202172.790326637,5037011.41821422,202672.790326637,5036511.41821422,4,41,225.440002441406
202422.790326637,5036261.41821422,1359,1359,202172.790326637,5036511.41821422,202672.790326637,5036011.41821422,5,41,218.349990844727
202422.790326637,5035761.41821422,1360,1360,202172.790326637,5036011.41821422,202672.790326637,5035511.41821422,6,41,217.369995117188
202422.790326637,5035261.41821422,1361,1361,202172.790326637,5035511.41821422,202672.790326637,5035011.41821422,7,41,199.959991455078
202422.790326637,5034761.41821422,1362,1362,202172.790326637,5035011.41821422,202672.790326637,5034511.41821422,8,41,205.229995727539
202422.790326637,5034261.41821422,1363,1363,202172.790326637,5034511.41821422,202672.790326637,5034011.41821422,9,41,236.419998168945
202422.790326637,5033761.41821422,1364,1364,202172.790326637,5034011.41821422,202672.790326637,5033511.41821422,10,41,253.459991455078
202422.790326637,5033261.41821422,1365,1365,202172.790326637,5033511.41821422,202672.790326637,5033011.41821422,11,41,282.540008544922
202422.790326637,5032761.41821422,1366,1366,202172.790326637,5033011.41821422,202672.790326637,5032511.41821422,12,41,304.769989013672
202422.790326637,5032261.41821422,1367,1367,202172.790326637,5032511.41821422,202672.790326637,5032011.41821422,13,41,278.72998046875
202422.790326637,5031761.41821422,1368,1368,202172.790326637,5032011.41821422,202672.790326637,5031511.41821422,14,41,279.959991455078
202422.790326637,5031261.41821422,1369,1369,202172.790326637,5031511.41821422,202672.790326637,5031011.41821422,15,41,274.149993896484
202422.790326637,5030761.41821422,1370,1370,202172.790326637,5031011.41821422,202672.790326637,5030511.41821422,16,41,228.40998840332
202422.790326637,5030261.41821422,1371,1371,202172.790326637,5030511.41821422,202672.790326637,5030011.41821422,17,41,179.080001831055
202422.790326637,5029761.41821422,1372,1372,202172.790326637,5030011.41821422,202672.790326637,5029511.41821422,18,41,163.839996337891
202422.790326637,5029261.41821422,1373,1373,202172.790326637,5029511.41821422,202672.790326637,5029011.41821422,19,41,147.809997558594
202422.790326637,5028761.41821422,1374,1374,202172.790326637,5029011.41821422,202672.790326637,5028511.41821422,20,41,156.979995727539
202422.790326637,5028261.41821422,1375,1375,202172.790326637,5028511.41821422,202672.790326637,5028011.41821422,21,41,196.300003051758
202422.790326637,5027761.41821422,1376,1376,202172.790326637,5028011.41821422,202672.790326637,5027511.41821422,22,41,204.979995727539
202422.790326637,5027261.41821422,1377,1377,202172.790326637,5027511.41821422,202672.790326637,5027011.41821422,23,41,206.759994506836
202422.790326637,5026761.41821422,1378,1378,202172.790326637,5027011.41821422,202672.790326637,5026511.41821422,24,41,212.509994506836
202422.790326637,5026261.41821422,1379,1379,202172.790326637,5026511.41821422,202672.790326637,5026011.41821422,25,41,218.839996337891
202422.790326637,5025761.41821422,1380,1380,202172.790326637,5026011.41821422,202672.790326637,5025511.41821422,26,41,232.5
202422.790326637,5025261.41821422,1381,1381,202172.790326637,5025511.41821422,202672.790326637,5025011.41821422,27,41,235.220001220703
202422.790326637,5024761.41821422,1382,1382,202172.790326637,5025011.41821422,202672.790326637,5024511.41821422,28,41,236.599990844727
202422.790326637,5024261.41821422,1383,1383,202172.790326637,5024511.41821422,202672.790326637,5024011.41821422,29,41,233.589996337891
202422.790326637,5023761.41821422,1384,1384,202172.790326637,5024011.41821422,202672.790326637,5023511.41821422,30,41,236.939987182617
202422.790326637,5023261.41821422,1385,1385,202172.790326637,5023511.41821422,202672.790326637,5023011.41821422,31,41,234.40998840332
202422.790326637,5022761.41821422,1386,1386,202172.790326637,5023011.41821422,202672.790326637,5022511.41821422,32,41,225.139999389648
