id,x,y,estimation,variance
438,188422.790326,5034761.418214,3.1004023857178487,5.464892590558375
439,188422.790326,5034261.418214,3.1004023857178487,5.464892590558375
440,188422.790326,5033761.418214,3.1004023857178487,5.464892590558375
441,188422.790326,5033261.418214,3.1004023857178487,5.464892590558375
442,188422.790326,5032761.418214,3.1004023857178487,5.464892590558375
443,188422.790326,5032261.418214,3.1004023857178487,5.464892590558375
444,188422.790326,5031761.418214,3.1004023857178487,5.464892590558375
445,188422.790326,5031261.418214,3.1004023857178487,5.464892590558375
446,188422.790326,5030761.418214,3.1004023857178487,5.464892590558375
447,188422.790326,5030261.418214,3.1004023857178487,5.464892590558375
448,188422.790326,5029761.418214,3.1001975508431023,5.464324343333899
449,188422.790326,5029261.418214,3.0970814605701418,5.455170751257026
450,188422.790326,5028761.418214,3.0907633095879614,5.4336790299892455
451,188422.790326,5028261.418214,3.0820008218446846,5.397372687088081
452,188422.790326,5027761.418214,3.0717130730098527,5.345106376610047
453,188422.790326,5027261.418214,3.061501696731538,5.282931655413132
454,188422.790326,5026761.418214,3.056292460294871,5.247262492900469
455,188422.790326,5026261.418214,3.062121964311726,5.287000949039722
456,188422.790326,5025761.418214,3.0724280233683237,5.349075292481452
457,188422.790326,5025261.418214,3.0826497764341037,5.400320549192253
458,188422.790326,5024761.418214,3.091273771301196,5.435561233746472
459,188422.790326,5024261.418214,3.0973994853902425,5.4561487279071486
460,188422.790326,5023761.418214,3.100274579411696,5.464538518102134
461,188422.790326,5023261.418214,3.1004023857178487,5.464892590558375
462,188422.790326,5022761.418214,3.1004023857178487,5.464892590558375
463,188922.790326,5038761.418214,3.0982298641459423,5.4638638922790665
464,188922.790326,5038261.418214,3.0961396457798904,5.462861471106271
465,188922.790326,5037761.418214,3.0961210385499203,5.462852491599257
466,188922.790326,5037261.418214,3.0981906634718737,5.463845207072248
467,188922.790326,5036761.418214,3.100279037550278,5.464834544772105
468,188922.790326,5036261.418214,3.1004023857178487,5.464892590558375
469,188922.790326,5035761.418214,3.1004023857178487,5.464892590558375
470,188922.790326,5035261.418214,3.1004023857178487,5.464892590558375
471,188922.790326,5034761.418214,3.1004023857178487,5.464892590558375
472,188922.790326,5034261.418214,3.1004023857178487,5.464892590558375
473,188922.790326,5033761.418214,3.1004023857178487,5.464892590558375
474,188922.790326,5033261.418214,3.1004023857178487,5.464892590558375
475,188922.790326,5032761.418214,3.1004023857178487,5.464892590558375
476,188922.790326,5032261.418214,3.1004023857178487,5.464892590558375
477,188922.790326,5031761.418214,3.1004023857178487,5.464892590558375
478,188922.790326,5031261.418214,3.1004023857178487,5.464892590558375
479,188922.790326,5030761.418214,3.1004023857178487,5.464892590558375
480,188922.790326,5030261.418214,3.1004023857178487,5.464892590558375
481,188922.790326,5029761.418214,3.100389932017658,5.464858159698385
482,188922.790326,5029261.418214,3.098330549550959,5.458954691818229
483,188922.790326,5028761.418214,3.0933105730524604,5.442816241206056
484,188922.790326,5028261.418214,3.0862574710819155,5.415953045949571
485,188922.790326,5027761.418214,3.078403893415426,5.380282499337038
486,188922.790326,5027261.418214,3.071681643494784,5.344930747528646
487,188922.790326,5026761.418214,3.068982213515373,5.329483642638852
488,188922.790326,5026261.418214,3.0720427872260903,5.346942972506958
489,188922.790326,5025761.418214,3.078923651386578,5.382830711908177
490,188922.790326,5025261.418214,3.0867732197319326,5.4180832277823034
491,188922.790326,5024761.418214,3.0937233448758037,5.444236782587068
492,188922.790326,5024261.418214,3.098571261573804,5.459666255506704
493,188922.790326,5023761.418214,3.100402028309325,5.464891602640386
494,188922.790326,5023261.418214,3.1004023857178487,5.464892590558375
495,188922.790326,5022761.418214,3.1004023857178487,5.464892590558375
496,189422.790326,5038761.418214,3.078357201357317,5.453829962065557
497,189422.790326,5038261.418214,3.071612646335119,5.450168803583752
498,189422.790326,5037761.418214,3.0715575181900228,5.450138344237393
499,189422.790326,5037261.418214,3.0782165642634656,5.453754942950907
500,189422.790326,5036761.418214,3.088585499239537,5.459134880667483
501,189422.790326,5036261.418214,3.0977278116045825,5.463624255245986
502,189422.790326,5035761.418214,3.1004023857178487,5.464892590558375
503,189422.790326,5035261.418214,3.1004023857178487,5.464892590558375
504,189422.790326,5034761.418214,3.1004023857178487,5.464892590558375
505,189422.790326,5034261.418214,3.1004023857178487,5.464892590558375
506,189422.790326,5033761.418214,3.1004023857178487,5.464892590558375
507,189422.790326,5033261.418214,3.1004023857178487,5.464892590558375
508,189422.790326,5032761.418214,3.1004023857178487,5.464892590558375
509,189422.790326,5032261.418214,3.1004023857178487,5.464892590558375
510,189422.790326,5031761.418214,3.1004023857178487,5.464892590558375
511,189422.790326,5031261.418214,3.1004023857178487,5.464892590558375
512,189422.790326,5030761.418214,3.1004023857178487,5.464892590558375
513,189422.790326,5030261.418214,3.1004023857178487,5.464892590558375
514,189422.790326,5029761.418214,3.1004023857178487,5.464892590558375
515,189422.790326,5029261.418214,3.0997241993972495,5.462995394267769
516,189422.790326,5028761.418214,3.096524779249482,5.453434916454751
517,189422.790326,5028261.418214,3.091614923902215,5.4368048603643775
518,189422.790326,5027761.418214,3.086242396729829,5.4158903911863705
519,189422.790326,5027261.418214,3.0820143708843535,5.397137008982246
520,189422.790326,5026761.418214,3.080401470882259,5.3897537743565165
521,189422.790326,5026261.418214,3.0821819754617894,5.398199741903225
522,189422.790326,5025761.418214,3.0865882664857818,5.4173223301586955
523,189422.790326,5025261.418214,3.0919751758293,5.438105681896473
524,189422.790326,5024761.418214,3.096805868024054,5.454315213442537
525,189422.790326,5024261.418214,3.099852043618424,5.463356493663028
526,189422.790326,5023761.418214,3.1004023857178487,5.464892590558375
527,189422.790326,5023261.418214,3.1004023857178487,5.464892590558375
528,189422.790326,5022761.418214,3.1004023857178487,5.464892590558375
529,189922.790326,5038761.418214,3.0414644391520333,5.432218819567195
530,189922.790326,5038261.418214,3.0287719025846886,5.423887121548638
531,189922.790326,5037761.418214,3.028668908036446,5.423817635836336
532,189922.790326,5037261.418214,3.0411972171016526,5.432048138667824
533,189922.790326,5036761.418214,3.0615151778407124,5.444445296798164
534,189922.790326,5036261.418214,3.082541132005896,5.456035991131369
535,189922.790326,5035761.418214,3.0971574640251736,5.4632952169959825
536,189922.790326,5035261.418214,3.0995400494700056,5.463842854322316
537,189922.790326,5034761.418214,3.098885924879608,5.463037239737228
538,189922.790326,5034261.418214,3.099036561160411,5.463223476130349
539,189922.790326,5033761.418214,3.099848884408496,5.464220413387293
540,189922.790326,5033261.418214,3.1004023857178487,5.464892590558375
541,189922.790326,5032761.418214,3.1004023857178487,5.464892590558375
542,189922.790326,5032261.418214,3.1004023857178487,5.464892590558375
543,189922.790326,5031761.418214,3.1004023857178487,5.464892590558375
544,189922.790326,5031261.418214,3.1004023857178487,5.464892590558375
545,189922.790326,5030761.418214,3.100411888461411,5.464890373653263
546,189922.790326,5030261.418214,3.1029374237881098,5.464298865976083
547,189922.790326,5029761.418214,3.1057358257536567,5.463638044565016
548,189922.790326,5029261.418214,3.105289151754421,5.463743750291231
549,189922.790326,5028761.418214,3.1010395932046038,5.461145389784175
550,189922.790326,5028261.418214,3.0981924437142396,5.451282419326285
551,189922.790326,5027761.418214,3.097162777193333,5.437782234480977
552,189922.790326,5027261.418214,3.0959480382186806,5.426831551922824
553,189922.790326,5026761.418214,3.0947374051899326,5.423699521097028
554,189922.790326,5026261.418214,3.094058882448655,5.429981138939861
555,189922.790326,5025761.418214,3.0945185587566852,5.442197752279546
556,189922.790326,5025261.418214,3.096730784945586,5.454080833584987
557,189922.790326,5024761.418214,3.0993934228250666,5.4620536450660975
558,189922.790326,5024261.418214,3.1004023857178487,5.464892590558375
559,189922.790326,5023761.418214,3.1004023857178487,5.464892590558375
560,189922.790326,5023261.418214,3.1004023857178487,5.464892590558375
561,189922.790326,5022761.418214,3.1004023857178487,5.464892590558375
562,190422.790326,5038761.418214,2.9928051103024225,5.3977842924694865
563,190422.790326,5038261.418214,2.9717324840363557,5.3807784745041625
564,190422.790326,5037761.418214,2.971558415267209,5.380632730336895
565,190422.790326,5037261.418214,2.9923680191318462,5.3974444054587805
566,190422.790326,5036761.418214,3.025151215838236,5.421426264611086
567,190422.790326,5036261.418214,3.057971479021371,5.441561447078304
568,190422.790326,5035761.418214,3.081415370205026,5.451841943523749
569,190422.790326,5035261.418214,3.0910781025003478,5.453339583027955
570,190422.790326,5034761.418214,3.089518893890636,5.450617239770261
571,190422.790326,5034261.418214,3.089985536116365,5.451275070793498
572,190422.790326,5033761.418214,3.092857337084644,5.4552332309387745
573,190422.790326,5033261.418214,3.0968142817421507,5.460432663843946
574,190422.790326,5032761.418214,3.099881777540826,5.464260520317596
575,190422.790326,5032261.418214,3.1004023857178487,5.464892590558375
576,190422.790326,5031761.418214,3.1004023857178487,5.464892590558375
577,190422.790326,5031261.418214,3.104778268514491,5.463864803988894
578,190422.790326,5030761.418214,3.1208188353719835,5.459978452763686
579,190422.790326,5030261.418214,3.138734137312518,5.455417174132504
580,190422.790326,5029761.418214,3.1494482683847744,5.452578040856988
581,190422.790326,5029261.418214,3.14826206404299,5.452526730550483
582,190422.790326,5028761.418214,3.138747417042756,5.451288197116361
583,190422.790326,5028261.418214,3.125276697902479,5.446105125057488
584,190422.790326,5027761.418214,3.1151832747857813,5.437289234246859
585,190422.790326,5027261.418214,3.114898420133405,5.429242894900049
586,190422.790326,5026761.418214,3.113831146510563,5.428765176059634
587,190422.790326,5026261.418214,3.1104710639681206,5.436594826725598
588,190422.790326,5025761.418214,3.106106767615806,5.44885335257356
589,190422.790326,5025261.418214,3.1022818701809394,5.459984534875055
590,190422.790326,5024761.418214,3.1004166193256126,5.464874476183767
591,190422.790326,5024261.418214,3.1004023857178487,5.464892590558375
592,190422.790326,5023761.418214,3.1004023857178487,5.464892590558375
593,190422.790326,5023261.418214,3.1004023857178487,5.464892590558375
594,190422.790326,5022761.418214,3.1004023857178487,5.464892590558375
595,190922.790326,5038761.418214,2.939657071774543,5.352464614659946
596,190922.790326,5038261.418214,2.905064569019945,5.318643280605927
597,190922.790326,5037761.418214,2.9047600160810565,5.318330375746263
598,190922.790326,5037261.418214,2.938975904203639,5.351831541001741
599,190922.790326,5036761.418214,2.9857798884174978,5.391636136273376
600,190922.790326,5036261.418214,3.0273431105003077,5.418435870880898
601,190922.790326,5035761.418214,3.057365283905844,5.429684629378186
602,190922.790326,5035261.418214,3.072723551765081,5.429461667735534
603,190922.790326,5034761.418214,3.0729227762819025,5.424555797469562
604,190922.790326,5034261.418214,3.0738017134154045,5.426066065358323
605,190922.790326,5033761.418214,3.079275970344713,5.435145024456141
606,190922.790326,5033261.418214,3.0872631060432103,5.44737941815239
607,190922.790326,5032761.418214,3.0950028423920006,5.458089014544364
608,190922.790326,5032261.418214,3.0998243002581036,5.464190424381358
609,190922.790326,5031761.418214,3.106642342477781,5.4634227589698945
610,190922.790326,5031261.418214,3.134525692292907,5.456509583145542
611,190922.790326,5030761.418214,3.1735192189684165,5.445895700077082
612,190922.790326,5030261.418214,3.2099579652352093,5.434979961755969
613,190922.790326,5029761.418214,3.2307903486631893,5.428257053664806
614,190922.790326,5029261.418214,3.2315506429432426,5.424488694003218
615,190922.790326,5028761.418214,3.2141507592590237,5.4210990567765975
616,190922.790326,5028261.418214,3.185971686519902,5.415794541616676
617,190922.790326,5027761.418214,3.157630521185147,5.4085148618312076
618,190922.790326,5027261.418214,3.1392592678052953,5.403138625317451
619,190922.790326,5026761.418214,3.1355118834808073,5.405513044077685
620,190922.790326,5026261.418214,3.1288910562054446,5.419065410624859
621,190922.790326,5025761.418214,3.1192275226670447,5.43711423530181
622,190922.790326,5025261.418214,3.109427359754259,5.452536996733284
623,190922.790326,5024761.418214,3.102429292417394,5.462269409108928
624,190922.790326,5024261.418214,3.1004023857178487,5.464892590558375
625,190922.790326,5023761.418214,3.1004023857178487,5.464892590558375
626,190922.790326,5023261.418214,3.1004023857178487,5.464892590558375
627,190922.790326,5022761.418214,3.1004023857178487,5.464892590558375
628,191422.790326,5038761.418214,2.895374568133896,5.308557979733076
629,191422.790326,5038261.418214,2.83625093664817,5.2412261700550555
630,191422.790326,5037761.418214,2.8355922143334045,5.240419893704043
631,191422.790326,5037261.418214,2.8938023627196796,5.306886179161259
632,191422.790326,5036761.418214,2.9530189061613332,5.362644039298516
633,191422.790326,5036261.418214,3.000422352260543,5.393225729519429
634,191422.790326,5035761.418214,3.0329456108330395,5.400240204066303
635,191422.790326,5035261.418214,3.0495612678217348,5.392029135199759
636,191422.790326,5034761.418214,3.050650716577287,5.381432123146331
637,191422.790326,5034261.418214,3.0521371194269173,5.384600971685748
638,191422.790326,5033761.418214,3.061202762715675,5.403027418231895
639,191422.790326,5033261.418214,3.074118530658292,5.426606882693281
640,191422.790326,5032761.418214,3.086922994535769,5.446882931419244
641,191422.790326,5032261.418214,3.09811122108672,5.459645442789582
642,191422.790326,5031761.418214,3.1294241906464104,5.457804129654905
643,191422.790326,5031261.418214,3.182148604360983,5.443397714157204
644,191422.790326,5030761.418214,3.2469027261540804,5.422928996635403
645,191422.790326,5030261.418214,3.306748159905906,5.401306497067435
646,191422.790326,5029761.418214,3.343048241453168,5.385821662953095
647,191422.790326,5029261.418214,3.345623647450488,5.377996462389578
648,191422.790326,5028761.418214,3.315560172593765,5.375211193965559
649,191422.790326,5028261.418214,3.2679273158697932,5.368693481710891
650,191422.790326,5027761.418214,3.218958037625228,5.3558315089256725
651,191422.790326,5027261.418214,3.1796944338857536,5.346760545098171
652,191422.790326,5026761.418214,3.1583192261468906,5.355422136087172
653,191422.790326,5026261.418214,3.1473431212771,5.381588435746075
654,191422.790326,5025761.418214,3.1323164727969077,5.413386065327618
655,191422.790326,5025261.418214,3.11765476117032,5.439754821598813
656,191422.790326,5024761.418214,3.106386537301483,5.456894687169724
657,191422.790326,5024261.418214,3.1007271164977226,5.464478243876631
658,191422.790326,5023761.418214,3.1004023857178487,5.464892590558375
659,191422.790326,5023261.418214,3.1004023857178487,5.464892590558375
660,191422.790326,5022761.418214,3.1004023857178487,5.464892590558375
661,191922.790326,5038761.418214,2.884349861666429,5.29675816946257
662,191922.790326,5038261.418214,2.81084854404552,5.209238163685436
663,191922.790326,5037761.418214,2.809793101808603,5.2078693129774685
664,191922.790326,5037261.418214,2.8807013881811754,5.292791100926601
665,191922.790326,5036761.418214,2.941079816218479,5.349815668045036
666,191922.790326,5036261.418214,2.9865134429515923,5.374507979331344
667,191922.790326,5035761.418214,3.0152435550012213,5.369188785042978
668,191922.790326,5035261.418214,3.0269523034492485,5.343385403963638
669,191922.790326,5034761.418214,3.024330116397703,5.318429695145584
670,191922.790326,5034261.418214,3.0269151743928435,5.325195028452633
671,191922.790326,5033761.418214,3.0415320557518077,5.3610818019331274
672,191922.790326,5033261.418214,3.0604385099754365,5.401533753395569
673,191922.790326,5032761.418214,3.078333104161006,5.43362151697268
674,191922.790326,5032261.418214,3.1024928659674402,5.451796776027301
675,191922.790326,5031761.418214,3.1578276144985193,5.449189932630987
676,191922.790326,5031261.418214,3.2349777084852644,5.427151749317114
677,191922.790326,5030761.418214,3.3260503904649354,5.393858135709031
678,191922.790326,5030261.418214,3.4160074903835413,5.355126988541241
679,191922.790326,5029761.418214,3.4770798311192923,5.323376997833922
680,191922.790326,5029261.418214,3.478895755716178,5.3138662726547485
681,191922.790326,5028761.418214,3.4260579515710305,5.319655834956684
682,191922.790326,5028261.418214,3.353079545165979,5.315928103742847
683,191922.790326,5027761.418214,3.2842141008086223,5.2929252373782685
684,191922.790326,5027261.418214,3.2290056084934378,5.268346037472927
685,191922.790326,5026761.418214,3.18723645120379,5.286718890721538
686,191922.790326,5026261.418214,3.164951657902304,5.338179643590922
687,191922.790326,5025761.418214,3.1439766026907217,5.38913220588076
688,191922.790326,5025261.418214,3.124892803648962,5.427312198515024
689,191922.790326,5024761.418214,3.1102233513689033,5.451363618149449
690,191922.790326,5024261.418214,3.101795235291115,5.463099440827056
691,191922.790326,5023761.418214,3.1004023857178487,5.464892590558375
692,191922.790326,5023261.418214,3.1004023857178487,5.464892590558375
693,191922.790326,5022761.418214,3.1004023857178487,5.464892590558375
694,192422.790326,5038761.418214,2.916087611170572,5.329790723921761
695,192422.790326,5038261.418214,2.871551484124345,5.282625613549165
696,192422.790326,5037761.418214,2.871129313368875,5.282151481720241
697,192422.790326,5037261.418214,2.910932336742671,5.324095219841377
698,192422.790326,5036761.418214,2.9555580295882207,5.359885048141646
699,192422.790326,5036261.418214,2.9903739107792613,5.369181561362893
700,192422.790326,5035761.418214,3.0095794990156355,5.346580303785113
701,192422.790326,5035261.418214,3.0104356934439385,5.294986189759484
702,192422.790326,5034761.418214,2.9960965499725787,5.236348913007278
703,192422.790326,5034261.418214,3.0015706460064377,5.253436052280364
704,192422.790326,5033761.418214,3.025295703356378,5.320971444986183
705,192422.790326,5033261.418214,3.0502461730672135,5.380562479445154
706,192422.790326,5032761.418214,3.0799220240902114,5.421738445975906
707,192422.790326,5032261.418214,3.1328789718299763,5.440335572837459
708,192422.790326,5031761.418214,3.2171884245311997,5.434346145138911
709,192422.790326,5031261.418214,3.31559421214422,5.4059485167998265
710,192422.790326,5030761.418214,3.422667161153306,5.361537837912282
711,192422.790326,5030261.418214,3.531809830066297,5.303333182044862
712,192422.790326,5029761.418214,3.6233948404832965,5.242756163623495
713,192422.790326,5029261.418214,3.6143359814086846,5.23853722793576
714,192422.790326,5028761.418214,3.5184908650422746,5.270588906372734
715,192422.790326,5028261.418214,3.4162596144277537,5.277883472050974
716,192422.790326,5027761.418214,3.331155307906797,5.2466439758915815
717,192422.790326,5027261.418214,3.272223965235021,5.181719707880299
718,192422.790326,5026761.418214,3.213065400035754,5.221663078185147
719,192422.790326,5026261.418214,3.175350047421506,5.309429861613456
720,192422.790326,5025761.418214,3.1501149158574573,5.375195319626516
721,192422.790326,5025261.418214,3.128573492225594,5.420554942250299
722,192422.790326,5024761.418214,3.1122179624311905,5.448363796876302
723,192422.790326,5024261.418214,3.1024945278771976,5.462183522623743
724,192422.790326,5023761.418214,3.1004023857178487,5.464892590558375
725,192422.790326,5023261.418214,3.1004023857178487,5.464892590558375
726,192422.790326,5022761.418214,3.1004023857178487,5.464892590558375
727,192922.790326,5038761.418214,2.9673159050760223,5.3770538701924835
728,192922.790326,5038261.418214,2.940687039972429,5.3534193509926125
729,192922.790326,5037761.418214,2.9404595340833835,5.353208232222717
730,192922.790326,5037261.418214,2.961987400439501,5.3710192069438065
731,192922.790326,5036761.418214,2.9890326530022775,5.385124228581408
732,192922.790326,5036261.418214,3.010301468429316,5.379481373460091
733,192922.790326,5035761.418214,3.0185058573078027,5.3455292187606105
734,192922.790326,5035261.418214,3.008919645646143,5.280782382841587
735,192922.790326,5034761.418214,2.9824487058702123,5.191291097762707
736,192922.790326,5034261.418214,2.991881671302208,5.222807931820702
737,192922.790326,5033761.418214,3.0208304853265275,5.309031295564657
738,192922.790326,5033261.418214,3.064047752613348,5.372111027351127
739,192922.790326,5032761.418214,3.124109391834598,5.4102684401613725
740,192922.790326,5032261.418214,3.205846763177069,5.423596305614589
741,192922.790326,5031761.418214,3.31123672756319,5.4128066747634245
742,192922.790326,5031261.418214,3.4193745894833203,5.381663152787452
743,192922.790326,5030761.418214,3.52513163823295,5.335657065800691
744,192922.790326,5030261.418214,3.6300562319313885,5.2719844984606965
745,192922.790326,5029761.418214,3.7429217157034826,5.183183846668522
746,192922.790326,5029261.418214,3.6874350032673266,5.197498168398564
747,192922.790326,5028761.418214,3.5481776399488183,5.2575613078440355
748,192922.790326,5028261.418214,3.428979840531989,5.276301934400216
749,192922.790326,5027761.418214,3.3282339603925855,5.255387848703132
750,192922.790326,5027261.418214,3.25303868372941,5.2179777836111425
751,192922.790326,5026761.418214,3.193863662953855,5.246500238439138
752,192922.790326,5026261.418214,3.1635967649648173,5.318362243605398
753,192922.790326,5025761.418214,3.1460939139275257,5.3798642537545724
754,192922.790326,5025261.418214,3.12724122123795,5.423034286212791
755,192922.790326,5024761.418214,3.111494470468059,5.449461740363896
756,192922.790326,5024261.418214,3.102232732175205,5.46252764222424
757,192922.790326,5023761.418214,3.1004023857178487,5.464892590558375
758,192922.790326,5023261.418214,3.1004023857178487,5.464892590558375
759,192922.790326,5022761.418214,3.1004023857178487,5.464892590558375
760,193422.790326,5038761.418214,3.0192586530885754,5.417341428423105
761,193422.790326,5038261.418214,3.0029682121890184,5.4055337548447575
762,193422.790326,5037761.418214,3.0028353367833063,5.405434334823761
763,193422.790326,5037261.418214,3.0152717599187935,5.412768096866416
764,193422.790326,5036761.418214,3.029765674610389,5.414562502054611
765,193422.790326,5036261.418214,3.039467628344284,5.401696815688102
766,193422.790326,5035761.418214,3.038695427109552,5.368752382303913
767,193422.790326,5035261.418214,3.024214296119123,5.318123638150929
768,193422.790326,5034761.418214,3.0086041139671447,5.2745625707149
769,193422.790326,5034261.418214,3.0123761029281457,5.285508862646184
770,193422.790326,5033761.418214,3.043218367804373,5.335088119519569
771,193422.790326,5033261.418214,3.112692359741174,5.377573884079352
772,193422.790326,5032761.418214,3.201947740973923,5.4004356342279785
773,193422.790326,5032261.418214,3.3071073386204057,5.40155419449417
774,193422.790326,5031761.418214,3.4267746054826604,5.382932650402039
775,193422.790326,5031261.418214,3.53148477125841,5.353070741920097
776,193422.790326,5030761.418214,3.6109624201965964,5.320144543449515
777,193422.790326,5030261.418214,3.664673366798319,5.282366446257077
778,193422.790326,5029761.418214,3.6815032483248498,5.248725987080603
779,193422.790326,5029261.418214,3.614327504302822,5.257414274404426
780,193422.790326,5028761.418214,3.4852569643086944,5.291601595569511
781,193422.790326,5028261.418214,3.363983569317589,5.305338520886388
782,193422.790326,5027761.418214,3.2559087984347417,5.297039351018907
783,193422.790326,5027261.418214,3.173126252005389,5.28714611099673
784,193422.790326,5026761.418214,3.1231109686664773,5.304688146133962
785,193422.790326,5026261.418214,3.1125895357337523,5.346700499726805
786,193422.790326,5025761.418214,3.1137539064485287,5.393489600106877
787,193422.790326,5025261.418214,3.114280249693477,5.431182772630854
788,193422.790326,5024761.418214,3.1083706585401485,5.454073745864851
789,193422.790326,5024261.418214,3.10122192252062,5.463842548160444
790,193422.790326,5023761.418214,3.1004023857178487,5.464892590558375
791,193422.790326,5023261.418214,3.1004023857178487,5.464892590558375
792,193422.790326,5022761.418214,3.1004023857178487,5.464892590558375
793,193922.790326,5038761.418214,3.0625173306818745,5.445026328636778
794,193922.790326,5038261.418214,3.053135361298624,5.439474810411687
795,193922.790326,5037761.418214,3.0530592071999485,5.439428722203973
796,193922.790326,5037261.418214,3.06072561501022,5.44300102261873
797,193922.790326,5036761.418214,3.0672976274532946,5.440468808770687
798,193922.790326,5036261.418214,3.0683928059775742,5.427333125721542
799,193922.790326,5035761.418214,3.060318928606399,5.401811537590589
800,193922.790326,5035261.418214,3.045365329446887,5.369827327992027
801,193922.790326,5034761.418214,3.03635692105422,5.348835991469258
802,193922.790326,5034261.418214,3.0392983466254893,5.353468593463718
803,193922.790326,5033761.418214,3.085674955320961,5.373982330055033
804,193922.790326,5033261.418214,3.1770467028353044,5.390279542105856
805,193922.790326,5032761.418214,3.294193591535394,5.390609255004883
806,193922.790326,5032261.418214,3.4221794225259434,5.37241754249343
807,193922.790326,5031761.418214,3.5557677009374715,5.339722515127542
808,193922.790326,5031261.418214,3.6501129329552806,5.312076379511595
809,193922.790326,5030761.418214,3.6838746520040684,5.302535272255488
810,193922.790326,5030261.418214,3.671980818245051,5.299791618788485
811,193922.790326,5029761.418214,3.6210186091834653,5.30284467629597
812,193922.790326,5029261.418214,3.520742769584403,5.315747781677731
813,193922.790326,5028761.418214,3.3815934613019274,5.331650789271593
814,193922.790326,5028261.418214,3.252509604336251,5.336000253689845
815,193922.790326,5027761.418214,3.140935704504049,5.3296903362823125
816,193922.790326,5027261.418214,3.0586522586245692,5.325438158687077
817,193922.790326,5026761.418214,3.0244593714664454,5.336624671793209
818,193922.790326,5026261.418214,3.035468206343503,5.365255632454987
819,193922.790326,5025761.418214,3.057975453699973,5.402800169484533
820,193922.790326,5025261.418214,3.0812453526004546,5.43606397686104
821,193922.790326,5024761.418214,3.097442838127301,5.457725549981246
822,193922.790326,5024261.418214,3.1004188590352046,5.464871625426789
823,193922.790326,5023761.418214,3.1004023857178487,5.464892590558375
824,193922.790326,5023261.418214,3.1004023857178487,5.464892590558375
825,193922.790326,5022761.418214,3.1004023857178487,5.464892590558375
826,194422.790326,5038761.418214,3.091134106729439,5.460410327209545
827,194422.790326,5038261.418214,3.0869343752850797,5.458298699328533
828,194422.790326,5037761.418214,3.086899294877458,5.458280849229104
829,194422.790326,5037261.418214,3.0909675373546186,5.460270175417795
830,194422.790326,5036761.418214,3.092699913967473,5.457963710587239
831,194422.790326,5036261.418214,3.087312864935143,5.447474487514279
832,194422.790326,5035761.418214,3.0764209870095733,5.43048047937997
833,194422.790326,5035261.418214,3.066554557431863,5.413178906576398
834,194422.790326,5034761.418214,3.0610987312142397,5.402824744363802
835,194422.790326,5034261.418214,3.0682818708470494,5.404049566352315
836,194422.790326,5033761.418214,3.1276831508138367,5.407564335685175
837,194422.790326,5033261.418214,3.2350538517439977,5.403068782656878
838,194422.790326,5032761.418214,3.3751749571367524,5.381450837175095
839,194422.790326,5032261.418214,3.5300822215145664,5.339289559975598
840,194422.790326,5031761.418214,3.6887051354186955,5.281273754764919
841,194422.790326,5031261.418214,3.781488462467564,5.249378016993757
842,194422.790326,5030761.418214,3.7554231917420235,5.270060821732476
843,194422.790326,5030261.418214,3.6780150827637854,5.300538499401807
844,194422.790326,5029761.418214,3.577445215409603,5.324729109830539
845,194422.790326,5029261.418214,3.4393854444703793,5.340997878660267
846,194422.790326,5028761.418214,3.2810279400554077,5.3481623293977885
847,194422.790326,5028261.418214,3.1362184468591305,5.343358038926249
848,194422.790326,5027761.418214,3.0192916155522145,5.329728322832118
849,194422.790326,5027261.418214,2.934695152030672,5.321566682403495
850,194422.790326,5026761.418214,2.9141972543891126,5.331286930353469
851,194422.790326,5026261.418214,2.9453377235057028,5.360838612296642
852,194422.790326,5025761.418214,2.99209013802481,5.400031305137111
853,194422.790326,5025261.418214,3.0395781640256714,5.434378679421151
854,194422.790326,5024761.418214,3.077895077213743,5.456505658315399
855,194422.790326,5024261.418214,3.099130457668398,5.4644921996976805
856,194422.790326,5023761.418214,3.1004023857178487,5.464892590558375
857,194422.790326,5023261.418214,3.1004023857178487,5.464892590558375
858,194422.790326,5022761.418214,3.1004023857178487,5.464892590558375
859,194922.790326,5038761.418214,3.1004023857178487,5.464892590558375
860,194922.790326,5038261.418214,3.100330868486234,5.464858940909352
861,194922.790326,5037761.418214,3.1003285790761064,5.4648578634758165
862,194922.790326,5037261.418214,3.1004023857178487,5.464892590558375
863,194922.790326,5036761.418214,3.0999438574700835,5.46433615950398
864,194922.790326,5036261.418214,3.0959925912976396,5.4593772124026225
865,194922.790326,5035761.418214,3.089925446052604,5.451190591097014
866,194922.790326,5035261.418214,3.0842068480725824,5.442839820500727
867,194922.790326,5034761.418214,3.081054758070042,5.437973661991644
868,194922.790326,5034261.418214,3.090950934154009,5.437346529100418
869,194922.790326,5033761.418214,3.1546583731714644,5.431847215387461
870,194922.790326,5033261.418214,3.2670553453621234,5.414910202740207
871,194922.790326,5032761.418214,3.4159837218176037,5.379214508053714
872,194922.790326,5032261.418214,3.5891300422645163,5.319018238517645
873,194922.790326,5031761.418214,3.7793036606811463,5.233602133635892
874,194922.790326,5031261.418214,3.922627802020768,5.166400750827128
875,194922.790326,5030761.418214,3.7877425279192547,5.242420391609696
876,194922.790326,5030261.418214,3.6621969350196837,5.293305477896272
877,194922.790326,5029761.418214,3.533224629935285,5.321063235984955
