Date,Quantite
2013-01-09,0.508
2013-01-10,0.254
2013-01-13,0.254
2013-01-17,0.762
2013-01-19,0.254
2013-01-20,3.556
2013-01-29,0.508
2013-01-30,1.016
2013-01-31,12.954
2013-02-03,0.254
2013-02-06,0.254
2013-02-08,0.508
2013-02-10,1.524
2013-02-11,1.778
2013-02-12,0.508
2013-02-13,0.254
2013-02-15,1.524
2013-02-19,1.016
2013-02-20,2.540
2013-02-21,0.508
2013-02-23,3.556
2013-02-24,2.540
2013-02-27,0.254
2013-02-28,0.762
2013-03-01,1.524
2013-03-02,2.032
2013-03-03,1.270
2013-03-04,1.524
2013-03-05,0.254
2013-03-12,27.686
2013-03-13,1.016
2013-03-15,0.254
2013-03-19,2.540
2013-03-20,6.096
2013-03-21,0.254
2013-03-27,1.524
2013-03-29,0.254
2013-04-01,3.556
2013-04-05,0.508
2013-04-09,10.668
2013-04-10,0.762
2013-04-12,7.112
2013-04-13,2.286
2013-04-14,1.016
2013-04-16,7.620
2013-04-18,0.254
2013-04-19,10.414
2013-04-20,2.540
2013-04-25,0.762
2013-05-09,5.080
2013-05-11,11.684
2013-05-13,1.016
2013-05-15,3.810
2013-05-19,5.334
2013-05-20,13.462
2013-05-21,13.462
2013-05-22,4.572
2013-05-23,31.242
2013-05-24,18.542
2013-05-25,33.528
2013-05-26,2.032
2013-05-28,0.508
2013-05-29,7.874
2013-05-31,4.318
2013-06-01,10.922
2013-06-02,5.080
2013-06-03,0.254
2013-06-06,1.016
2013-06-07,5.080
2013-06-08,5.842
2013-06-11,25.654
2013-06-12,3.556
2013-06-16,8.636
2013-06-17,3.302
2013-06-22,1.270
2013-06-23,0.508
2013-06-24,10.160
2013-06-25,1.524
2013-06-27,3.556
2013-06-28,21.844
2013-06-29,23.876
2013-07-01,0.254
2013-07-02,5.588
2013-07-04,0.508
2013-07-06,0.254
2013-07-07,0.508
2013-07-08,5.588
2013-07-11,1.270
2013-07-17,3.556
2013-07-18,0.508
2013-07-19,8.636
2013-07-20,3.302
2013-07-23,2.540
2013-07-24,3.048
2013-07-28,15.748
2013-07-29,35.306
2013-07-30,2.540
2013-08-01,11.430
2013-08-02,3.556
2013-08-03,10.414
2013-08-04,3.048
2013-08-08,16.002
2013-08-09,18.542
2013-08-13,3.048
2013-08-14,1.016
2013-08-16,2.032
2013-08-22,4.318
2013-08-26,3.810
2013-08-29,1.016
2013-08-30,13.462
2013-08-31,5.080
2013-09-02,68.834
2013-09-04,0.254
2013-09-07,0.762
2013-09-08,3.556
2013-09-10,1.524
2013-09-11,6.096
2013-09-12,24.384
2013-09-13,4.826
2013-09-14,21.590
2013-09-16,6.096
