Date,Quantite
2011-07-03,5.334
2011-07-06,13.970
2011-07-09,2.032
2011-07-11,6.858
2011-07-12,0.508
2011-07-22,2.794
2011-07-25,0.254
2011-07-26,4.826
2011-07-30,2.032
2011-08-02,3.302
2011-08-07,16.764
2011-08-09,4.064
2011-08-10,3.302
2011-08-14,14.478
2011-08-15,3.556
2011-08-16,15.240
2011-08-21,10.922
2011-08-22,10.668
2011-08-25,3.556
2011-08-26,0.254
2011-08-28,98.044
2011-08-29,1.524
2011-09-04,17.780
2011-09-05,42.418
2011-09-06,8.128
2011-09-07,1.524
2011-09-08,0.508
2011-09-12,3.810
2011-09-13,40.894
2011-09-15,14.732
2011-09-20,3.048
2011-09-24,8.382
2011-09-29,14.478
2011-09-30,3.048
2011-10-01,18.034
2011-10-02,8.382
2011-10-03,2.032
2011-10-13,0.508
2011-10-14,16.510
2011-10-15,13.716
2011-10-16,2.794
2011-10-17,11.176
2011-10-18,0.254
2011-10-19,0.508
2011-10-20,9.906
2011-10-21,2.032
2011-10-24,2.794
2011-10-30,2.032
2011-11-01,1.270
2011-11-02,0.762
2011-11-07,1.270
2011-11-10,1.778
2011-11-11,0.508
2011-11-14,1.016
2011-11-17,1.524
2011-11-20,1.016
2011-11-23,5.080
2011-11-24,0.508
2011-11-27,0.762
2011-11-28,2.032
2011-11-30,6.096
2011-12-02,0.254
2011-12-05,0.254
2011-12-06,9.144
2011-12-07,2.540
2011-12-08,2.794
2011-12-09,0.254
2011-12-13,0.762
2011-12-15,10.668
2011-12-16,2.032
2011-12-19,1.270
2011-12-21,4.318
2011-12-22,0.254
2011-12-23,3.556
2011-12-25,0.254
2011-12-27,10.414
2011-12-28,1.016
2011-12-31,1.016
2012-01-01,3.302
2012-01-02,0.762
2012-01-05,0.508
2012-01-06,1.270
2012-01-07,1.016
2012-01-10,0.508
2012-01-12,2.286
2012-01-13,2.286
2012-01-17,4.826
2012-01-18,0.762
2012-01-23,5.588
2012-01-24,0.254
2012-01-27,10.668
2012-01-29,0.254
2012-01-31,3.556
2012-02-01,2.794
2012-02-16,0.254
2012-02-17,1.016
2012-02-22,1.270
2012-02-23,10.160
2012-02-24,7.874
2012-02-25,4.572
2012-03-01,0.762
2012-03-02,0.254
2012-03-03,2.794
2012-03-04,0.762
2012-03-08,5.588
2012-03-09,0.508
2012-03-13,3.556
2012-03-14,3.810
2012-03-16,12.192
2012-03-22,0.508
2012-03-25,2.032
2012-03-26,1.524
2012-03-28,4.826
2012-03-29,0.254
2012-04-09,5.588
2012-04-10,2.540
2012-04-11,4.826
2012-04-21,9.652
2012-04-22,17.526
2012-04-23,28.194
2012-04-25,0.762
2012-04-26,6.096
2012-04-27,0.762
2012-05-01,5.842
2012-05-04,8.636
2012-05-08,6.350
2012-05-09,4.318
2012-05-10,3.302
2012-05-11,0.254
2012-05-13,2.794
2012-05-15,13.462
2012-05-16,1.778
2012-05-17,0.254
2012-05-22,35.306
2012-05-29,37.846
2012-05-30,0.254
2012-06-02,29.972
2012-06-03,1.524
2012-06-04,2.286
2012-06-06,1.524
2012-06-08,1.778
2012-06-12,1.524
2012-06-13,4.826
2012-06-23,0.762
2012-06-25,3.302
2012-06-26,8.890
2012-06-27,13.970
2012-06-30,3.048
2012-07-02,2.794
2012-07-04,10.922
2012-07-15,2.540
2012-07-17,14.224
2012-07-18,0.254
2012-07-23,15.494
2012-07-24,15.494
2012-08-05,4.064
2012-08-08,1.778
2012-08-09,15.748
2012-08-10,10.414
2012-08-11,9.398
2012-08-15,4.572
2012-08-25,0.254
2012-08-27,1.270
2012-08-28,5.080
2012-09-04,10.160
2012-09-05,33.274
2012-09-08,12.954
2012-09-15,1.270
2012-09-18,21.844
2012-09-19,2.794
2012-09-22,8.636
2012-09-23,1.778
2012-09-26,11.938
2012-09-29,3.302
2012-09-30,13.716
2012-10-01,12.446
2012-10-04,10.160
2012-10-06,7.112
2012-10-08,0.254
2012-10-10,12.446
2012-10-11,2.794
2012-10-12,1.270
2012-10-14,6.858
2012-10-15,6.096
2012-10-19,16.256
2012-10-21,0.762
2012-10-30,1.524
2012-10-31,0.254
2012-11-02,0.254
2012-11-03,0.762
2012-11-04,0.254
2012-11-13,7.620
2012-11-23,3.048
2012-11-24,0.508
2012-11-28,1.016
2012-11-29,0.254
2012-12-02,5.842
2012-12-03,0.762
2012-12-04,1.778
2012-12-05,7.620
2012-12-10,15.240
2012-12-16,0.762
2012-12-17,3.302
2012-12-18,16.002
2012-12-19,1.270
2012-12-21,4.572
2012-12-27,0.254
2012-12-28,0.254
2012-12-29,3.556
2012-12-31,6.350
